date,avg_pnl,total_pnl,win_rate,fgi_score,trade_count
2025-02-24,6.850102607193732,38470.176242,0.39672364672364674,49.0,5616
2025-02-25,32.782929400256165,204762.177034,0.260646813960935,25.0,6246
2025-02-26,53.766210143707475,63229.063128999995,0.6709183673469388,21.0,1176
2025-02-27,-41.039514064044944,-36525.167517,0.27752808988764044,10.0,890
2025-02-28,221.4211077016683,225628.108748,0.3886162904808636,16.0,1019
2025-03-01,60.897177977011495,10596.108968,0.4482758620689655,20.0,174
2025-03-02,125.77879832330827,66914.320708,0.5018796992481203,26.0,532
2025-03-03,415.9332201302294,616413.032233,0.6153846153846154,33.0,1482
2025-03-04,75.80165136761032,182075.566585,0.25353871773522063,15.0,2402
2025-03-05,162.24600356445782,269328.365917,0.7584337349397591,20.0,1660
2025-03-06,21.18569152763158,16101.125561,0.48026315789473684,25.0,760
2025-03-07,58.86993010462382,150236.061627,0.5223354231974922,34.0,2552
2025-03-08,46.69333338185255,24700.773359,0.5689981096408318,28.0,529
2025-03-09,13.905384947257385,19773.457395,0.4409282700421941,27.0,1422
2025-03-10,-3.438690233596702,-10010.027269999999,0.39745791824115423,20.0,2911
2025-03-11,-23.3964482763238,-76880.729036,0.18746195982958003,24.0,3286
2025-03-12,72.60735489289314,288105.984215,0.5645161290322581,34.0,3968
2025-03-13,14.672422944906446,14114.870873,0.4573804573804574,45.0,962
2025-03-14,31.061610899999998,68646.160089,0.8538461538461538,27.0,2210
2025-03-15,301.51197154022987,78694.624572,0.5938697318007663,46.0,261
2025-03-16,-14.926308575471696,-7910.943544999999,0.2320754716981132,30.0,530
2025-03-17,28.439028818478263,26163.906513,0.4532608695652174,32.0,920
2025-03-18,86.71797221103118,72322.788824,0.22541966426858512,34.0,834
2025-03-19,18.222507655707197,29374.682341,0.4162531017369727,32.0,1612
2025-03-20,13.290349463035021,10246.859436,0.4085603112840467,49.0,771
2025-03-21,9.958840077363897,6951.270374,0.5,31.0,698
2025-03-22,23.361748138317758,12498.535254,0.4747663551401869,32.0,535
2025-03-23,31.425999071588368,14047.421585,0.32662192393736017,30.0,447
2025-03-24,105.04280555111977,107878.961301,0.6153846153846154,45.0,1027
2025-03-25,40.49419314791403,32030.90678,0.3615676359039191,46.0,791
2025-03-26,5.094186791424887,15802.167427,0.27111540941328177,47.0,3102
2025-03-27,74.9367633388535,58825.359221,0.33375796178343947,40.0,785
2025-03-28,29.30931227335165,21337.179335,0.3173076923076923,44.0,728
2025-03-29,6.38800049155227,12098.872931,0.3558606124604013,26.0,1894
2025-03-30,27.8083013028169,15795.11514,0.16549295774647887,32.0,568
2025-03-31,14.097342539393939,6978.184557,0.5232323232323233,34.0,495
2025-04-01,-11.472199177083334,-2202.6622420000003,0.4583333333333333,34.0,192
2025-04-02,187.930056633829,202212.740938,0.8949814126394052,44.0,1076
2025-04-03,-1.353524757437071,-2365.961276,0.2974828375286041,25.0,1748
2025-04-04,-20.059496029874214,-25515.67895,0.38757861635220126,28.0,1272
2025-04-05,99.74260475,35907.33771,0.5805555555555556,30.0,360
2025-04-06,44.89832945801527,47053.449272,0.31679389312977096,34.0,1048
2025-04-07,12.269854408315563,34527.370305,0.23916133617626156,23.0,2814
2025-04-08,37.00890222481442,34899.394798,0.4093319194061506,24.0,943
2025-04-09,10.86978694151752,43120.444797,0.43055205444920597,18.0,3967
2025-04-10,74.40612236060178,158261.822261,0.5289139633286318,39.0,2127
2025-04-11,115.33437872354014,126406.479081,0.3357664233576642,25.0,1096
2025-04-12,194.60393292223802,410419.694533,0.2721669037458511,43.0,2109
2025-04-13,36.86299888039364,48696.021521,0.3618470855412566,45.0,1321
2025-04-14,51.32634052022472,45680.443063,0.42247191011235957,31.0,890
2025-04-15,63.976751796640144,72357.706282,0.5720601237842617,38.0,1131
2025-04-16,36.46251881654229,58631.730257,0.3401741293532338,29.0,1608
2025-04-17,5.264713759456837,5427.919886,0.30358874878758485,30.0,1031
2025-04-18,2.576771248152058,4880.404743999998,0.5126715945089757,33.0,1894
2025-04-19,25.82576363783202,71950.577495,0.2921751615218952,32.0,2786
2025-04-20,12.643966668012109,25060.341936,0.3985872855701312,37.0,1982
2025-04-21,20.005394590803256,34369.267906999994,0.3940628637951106,39.0,1718
2025-04-22,19.563963835223483,58652.763578,0.2961974649766511,47.0,2998
2025-04-23,-68.03380836678032,-419020.225731,0.324728040266277,72.0,6159
2025-04-24,22.717023281810036,50704.395965,0.4135304659498208,63.0,2232
2025-04-25,12.231614764670297,20218.859206,0.38596491228070173,60.0,1653
2025-04-26,-3.6478814694960215,-4125.753942,0.1724137931034483,65.0,1131
2025-04-27,8.018004356083086,2702.067468,0.3560830860534125,61.0,337
2025-04-28,26.763461754169686,36906.813759,0.4169688179840464,54.0,1379
2025-04-29,56.06313572313866,125749.613427,0.43201069995541685,60.0,2243
2025-04-30,12.582028094339623,14003.797269,0.26504941599281223,56.0,1113
2025-05-01,44.338885607317074,54536.829297000004,0.43089430894308944,53.0,1230
